gene_id,MM.9
g23876,-0.415701871022217
g36290,-0.596321543231238
g61122,-0.369450385824645
g50752,-0.560733783967381
g34599,-0.474913958614729
g25409,-0.362556533194405
g39156,-0.525043352219367
g48109,-0.531969405634082
g6370,-0.429900689237413
g55623,-0.436470138350867
g53887,-0.370483567225167
g24269,-0.584796899231521
g38364,-0.573768826811569
g48819,-0.364073684087309
g58926,-0.428497813674235
g35046,0
g25687,-0.484350627796376
g49267,-0.545682744507667
g53132,-0.386834549164895
g67242,-0.528848299926763
g12998,-0.584394857493412
g49134,-0.582634957378716
g10421,-0.577673851601401
g12285,-0.456927978502863
g32752,-0.567412551128102
g41403,-0.528468640572696
adi2mcaRNA35119_R0,-0.475595336095156
g60687,-0.544764663028847
g23861,0
g64247,-0.580994402257938
g44633,-0.576826723657915
g27843,-0.543771891923015
g46373,-0.578267168556568
g7583,-0.576455151263537
g50380,-0.501955433206642
g62607,-0.454112479228414
g46369,-0.497536087472294
g44802,-0.546736651151803
g47990,-0.378910318013056
g68176,-0.371617517860292
adi2mcaRNA30198_R0,-0.500929999641124
g53997,-0.517963653519456
g36451,-0.545718177966438
adi2mcaRNA9037_R0,-0.606736199833068
g67111,-0.480765829441169
g26427,-0.577471904101757
g67827,-0.481966158006148
g57151,-0.481648077013697
g55195,-0.434085873044152
g56478,-0.412441545497772
adi2mcaRNA3152_R1,-0.513491561349648
g34656,-0.481364994306794
g62002,-0.515602684759198
g12570,-0.44756099808846
g62770,-0.434985716618417
g4664,-0.484570557532467
g46547,-0.379042815192581
g41830,-0.561464262798654
g69045,-0.380399219400601
g62715,-0.502380007808768
g27208,-0.514788716414304
g57675,-0.413277658676708
g42218,-0.526678613926483
g17679,-0.396323665895237
g56768,-0.547506774108023
g49490,-0.507249522840542
g21633,-0.562444094432464
g58599,0
g48529,-0.35185676615025
g14606,-0.469457135490192
g53999,-0.562577842475103
adi2mcaRNA27032_R1,-0.505412799239947
adi2mcaRNA9843_R0,-0.567270294192865
g43322,-0.489424843970709
g61952,-0.478167941945103
g43098,-0.42064372609625
g37074,-0.367013268219247
g15364,-0.50603028810755
g15170,-0.326159044840559
g35177,-0.475673764440493
g29880,-0.506539472340277
g88,-0.48145841477824
adi2mcaRNA23574_R0,-0.444893742464411
g58549,-0.471602231597225
g10624,0
adi2mcaRNA8511_R1,-0.389143867242839
g70558,-0.471967986443977
g19712,-0.485058265537523
g8981,-0.529375797941507
g36975,-0.499054933304653
g27910,-0.41930086369078
g36179,-0.437775860206609
g35102,-0.472856631598902
